City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Avoca-NE,1840011809,Avoca,Avoca,NE,Avoca-NE,Nebraska,31025,Cass,40.7965,-96.1191,244,244,720,polygon,TRUE,America/Chicago,68307
Tilden-NE,1840003224,Tilden,Tilden,NE,Tilden-NE,Nebraska,31119,Madison,42.0439,-97.832,933,933,488,polygon,TRUE,America/Chicago,68781
Hemingford-NE,1840011188,Hemingford,Hemingford,NE,Hemingford-NE,Nebraska,31013,Box Butte,42.3213,-103.0755,796,796,452,polygon,TRUE,America/Denver,69348
Naponee-NE,1840012267,Naponee,Naponee,NE,Naponee-NE,Nebraska,31061,Franklin,40.0747,-99.1386,100,100,167,polygon,TRUE,America/Chicago,68960
Rulo-NE,1840012345,Rulo,Rulo,NE,Rulo-NE,Nebraska,31147,Richardson,40.0516,-95.4306,162,162,99,polygon,TRUE,America/Chicago,68431
West Point-NE,1840003222,West Point,West Point,NE,West Point-NE,Nebraska,31039,Cuming,41.8378,-96.7061,3144,3327,465,polygon,TRUE,America/Chicago,68788
Wausa-NE,1840011068,Wausa,Wausa,NE,Wausa-NE,Nebraska,31107,Knox,42.4979,-97.5393,607,607,446,polygon,TRUE,America/Chicago,68786
Bee-NE,1840011837,Bee,Bee,NE,Bee-NE,Nebraska,31159,Seward,41.0064,-97.0583,193,193,298,polygon,TRUE,America/Chicago,68314
Emerson-NE,1840011096,Emerson,Emerson,NE,Emerson-NE,Nebraska,31051,Dixon,42.2783,-96.7263,804,804,655,polygon,TRUE,America/Chicago,68733
Taylor-NE,1840011370,Taylor,Taylor,NE,Taylor-NE,Nebraska,31115,Loup,41.7696,-99.3814,180,180,266,polygon,TRUE,America/Chicago,68879
Byron-NE,1840010472,Byron,Byron,NE,Byron-NE,Nebraska,31169,Thayer,40.0048,-97.7686,81,81,204,polygon,TRUE,America/Chicago,68325
Genoa-NE,1840000639,Genoa,Genoa,NE,Genoa-NE,Nebraska,31125,Nance,41.4462,-97.7322,954,954,464,polygon,TRUE,America/Chicago,68640
Upland-NE,1840012268,Upland,Upland,NE,Upland-NE,Nebraska,31061,Franklin,40.3195,-98.9023,136,136,127,polygon,TRUE,America/Chicago,68981
Creighton-NE,1840002458,Creighton,Creighton,NE,Creighton-NE,Nebraska,31107,Knox,42.4649,-97.9072,1117,1117,356,polygon,TRUE,America/Chicago,68729
Albion-NE,1840007049,Albion,Albion,NE,Albion-NE,Nebraska,31011,Boone,41.6877,-97.9984,1599,1599,626,polygon,TRUE,America/Chicago,68620
Leigh-NE,1840011446,Leigh,Leigh,NE,Leigh-NE,Nebraska,31037,Colfax,41.7024,-97.2394,401,401,258,polygon,TRUE,America/Chicago,68643
Bartley-NE,1840012292,Bartley,Bartley,NE,Bartley-NE,Nebraska,31145,Red Willow,40.2511,-100.3104,273,273,112,polygon,TRUE,America/Chicago,69020
Lebanon-NE,1840012293,Lebanon,Lebanon,NE,Lebanon-NE,Nebraska,31145,Red Willow,40.0487,-100.276,77,77,184,polygon,TRUE,America/Chicago,69036
Hershey-NE,1840011649,Hershey,Hershey,NE,Hershey-NE,Nebraska,31111,Lincoln,41.1602,-100.9984,663,663,341,polygon,TRUE,America/Chicago,69143
Hamlet-NE,1840012044,Hamlet,Hamlet,NE,Hamlet-NE,Nebraska,31085,Hayes,40.3845,-101.2346,53,53,65,polygon,TRUE,America/Chicago,69040 69045
Julian-NE,1840012147,Julian,Julian,NE,Julian-NE,Nebraska,31127,Nemaha,40.5198,-95.8674,57,57,250,polygon,TRUE,America/Chicago,68379
Utica-NE,1840011843,Utica,Utica,NE,Utica-NE,Nebraska,31159,Seward,40.8953,-97.3453,851,851,712,polygon,TRUE,America/Chicago,68456
Denton-NE,1840011847,Denton,Denton,NE,Denton-NE,Nebraska,31109,Lancaster,40.7393,-96.846,205,205,646,polygon,TRUE,America/Chicago,68339
Scottsbluff-NE,1840009197,Scottsbluff,Scottsbluff,NE,Scottsbluff-NE,Nebraska,31157,Scotts Bluff,41.8676,-103.6618,25678,14883,921,polygon,TRUE,America/Denver,69361 69363
Thedford-NE,1840011366,Thedford,Thedford,NE,Thedford-NE,Nebraska,31171,Thomas,41.9785,-100.5754,218,218,369,polygon,TRUE,America/Chicago,69166
Cozad-NE,1840007167,Cozad,Cozad,NE,Cozad-NE,Nebraska,31047,Dawson,40.8612,-99.9863,3696,3805,560,polygon,TRUE,America/Chicago,69130
Stockville-NE,1840012035,Stockville,Stockville,NE,Stockville-NE,Nebraska,31063,Frontier,40.5336,-100.3845,24,24,35,polygon,TRUE,America/Chicago,69039 69042
Martinsburg-NE,1840011097,Martinsburg,Martinsburg,NE,Martinsburg-NE,Nebraska,31051,Dixon,42.5082,-96.8314,90,90,333,polygon,TRUE,America/Chicago,68770 68710
Inman-NE,1840011044,Inman,Inman,NE,Inman-NE,Nebraska,31089,Holt,42.3819,-98.5298,126,126,170,polygon,TRUE,America/Chicago,68742
Nora-NE,1840012272,Nora,Nora,NE,Nora-NE,Nebraska,31129,Nuckolls,40.1641,-97.9738,20,20,20,polygon,TRUE,America/Chicago,68961
Bruno-NE,1840010270,Bruno,Bruno,NE,Bruno-NE,Nebraska,31023,Butler,41.2832,-96.9609,95,95,134,polygon,TRUE,America/Chicago,68014
Milligan-NE,1840012051,Milligan,Milligan,NE,Milligan-NE,Nebraska,31059,Fillmore,40.5005,-97.3883,275,275,444,polygon,TRUE,America/Chicago,68406
Scribner-NE,1840000567,Scribner,Scribner,NE,Scribner-NE,Nebraska,31053,Dodge,41.665,-96.6653,843,843,509,polygon,TRUE,America/Chicago,68057
Alda-NE,1840010331,Alda,Alda,NE,Alda-NE,Nebraska,31079,Hall,40.8669,-98.469,650,650,655,polygon,TRUE,America/Chicago,68810
Waterloo-NE,1840011670,Waterloo,Waterloo,NE,Waterloo-NE,Nebraska,31055,Douglas,41.2856,-96.285,909,909,544,polygon,TRUE,America/Chicago,68069
Eagle-NE,1840011811,Eagle,Eagle,NE,Eagle-NE,Nebraska,31025,Cass,40.8162,-96.4327,1068,1068,1195,polygon,TRUE,America/Chicago,68347
Raymond-NE,1840011849,Raymond,Raymond,NE,Raymond-NE,Nebraska,31109,Lancaster,40.9567,-96.7815,184,184,540,polygon,TRUE,America/Chicago,68428
Winnebago-NE,1840011220,Winnebago,Winnebago,NE,Winnebago-NE,Nebraska,31173,Thurston,42.2361,-96.4721,795,795,1514,polygon,TRUE,America/Chicago,68071
Gothenburg-NE,1840008284,Gothenburg,Gothenburg,NE,Gothenburg-NE,Nebraska,31047,Dawson,40.924,-100.1539,3418,3475,373,polygon,TRUE,America/Chicago,69138
Hoskins-NE,1840011214,Hoskins,Hoskins,NE,Hoskins-NE,Nebraska,31179,Wayne,42.1126,-97.3045,288,288,360,polygon,TRUE,America/Chicago,68740
Swanton-NE,1840012057,Swanton,Swanton,NE,Swanton-NE,Nebraska,31151,Saline,40.3797,-97.0799,95,95,182,polygon,TRUE,America/Chicago,68445
Riverton-NE,1840012266,Riverton,Riverton,NE,Riverton-NE,Nebraska,31061,Franklin,40.0897,-98.7597,84,84,82,polygon,TRUE,America/Chicago,68972
Chapman-NE,1840010285,Chapman,Chapman,NE,Chapman-NE,Nebraska,31121,Merrick,41.0232,-98.1594,286,286,247,polygon,TRUE,America/Chicago,68827
Palisade-NE,1840012296,Palisade,Palisade,NE,Palisade-NE,Nebraska,31087,Hitchcock,40.3483,-101.1075,337,337,366,polygon,TRUE,America/Chicago,69040
Martin-NE,1840024162,Martin,Martin,NE,Martin-NE,Nebraska,31101,Keith,41.2581,-101.7091,,,8.2,polygon,FALSE,America/Denver,69146
Wauneta-NE,1840012047,Wauneta,Wauneta,NE,Wauneta-NE,Nebraska,31029,Chase,40.4165,-101.3766,568,568,226,polygon,TRUE,America/Denver,69045
Hayes Center-NE,1840012045,Hayes Center,Hayes Center,NE,Hayes Center-NE,Nebraska,31085,Hayes,40.511,-101.0204,200,200,286,polygon,TRUE,America/Chicago,69032
