City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Thornton-CO,1840021422,Thornton,Thornton,CO,Thornton-CO,Colorado,8001,Adams,39.9202,-104.9445,136703,136703,1478,polygon,TRUE,America/Denver,80260 80233 80241 80023 80229 80602 80614
Livermore-CO,1840027380,Livermore,Livermore,CO,Livermore-CO,Colorado,8069,Larimer,40.7944,-105.2172,,,5.8,point,FALSE,America/Denver,80536
Kirk-CO,1840024320,Kirk,Kirk,CO,Kirk-CO,Colorado,8125,Yuma,39.6127,-102.592,,,7.4,polygon,FALSE,America/Denver,80824
Louisville-CO,1840020179,Louisville,Louisville,CO,Louisville-CO,Colorado,8013,Boulder,39.9708,-105.1441,20801,20801,1009,polygon,TRUE,America/Denver,80027
Fountain-CO,1840020236,Fountain,Fountain,CO,Fountain-CO,Colorado,8041,El Paso,38.6863,-104.6744,28753,28753,453,polygon,TRUE,America/Denver,80817
Mountain Village-CO,1840022532,Mountain Village,Mountain Village,CO,Mountain Village-CO,Colorado,8113,San Miguel,37.9323,-107.8578,1415,1415,161,polygon,TRUE,America/Denver,81435
Mountain Meadows-CO,1840028526,Mountain Meadows,Mountain Meadows,CO,Mountain Meadows-CO,Colorado,8013,Boulder,40.027,-105.3832,,,94.5,polygon,FALSE,America/Denver,80302
Buena Vista-CO,1840021472,Buena Vista,Buena Vista,CO,Buena Vista-CO,Colorado,8015,Chaffee,38.8318,-106.1389,4759,2778,310,polygon,TRUE,America/Denver,81211
Segundo-CO,1840024763,Segundo,Segundo,CO,Segundo-CO,Colorado,8071,Las Animas,37.1225,-104.7396,,,17.7,polygon,FALSE,America/Denver,81082
Mountain View-CO,1840022438,Mountain View,Mountain View,CO,Mountain View-CO,Colorado,8059,Jefferson,39.7748,-105.0567,528,528,2192,polygon,TRUE,America/Denver,80212
Kit Carson-CO,1840021482,Kit Carson,Kit Carson,CO,Kit Carson-CO,Colorado,8017,Cheyenne,38.7627,-102.7955,230,230,152,polygon,TRUE,America/Denver,80825
Vernon-CO,1840024322,Vernon,Vernon,CO,Vernon-CO,Colorado,8125,Yuma,39.9399,-102.3074,,,18.3,polygon,FALSE,America/Denver,80755
Cedaredge-CO,1840022473,Cedaredge,Cedaredge,CO,Cedaredge-CO,Colorado,8029,Delta,38.8942,-107.9255,3498,2220,438,polygon,TRUE,America/Denver,81413
Akron-CO,1840021415,Akron,Akron,CO,Akron-CO,Colorado,8121,Washington,40.1644,-103.2206,1735,1735,255,polygon,TRUE,America/Denver,80720
Brighton-CO,1840018784,Brighton,Brighton,CO,Brighton-CO,Colorado,8001,Adams,39.9719,-104.7958,38314,38314,710,polygon,TRUE,America/Denver,80603 80601
Mulford-CO,1840028592,Mulford,Mulford,CO,Mulford-CO,Colorado,8045,Garfield,39.4064,-107.166,,,123.9,polygon,FALSE,America/Denver,81623
Laporte-CO,1840017498,Laporte,Laporte,CO,Laporte-CO,Colorado,8069,Larimer,40.6385,-105.1444,,,663.3,polygon,FALSE,America/Denver,80524 80535
Sheridan Lake-CO,1840022507,Sheridan Lake,Sheridan Lake,CO,Sheridan Lake-CO,Colorado,8061,Kiowa,38.4667,-102.2941,86,86,104,polygon,TRUE,America/Denver,81071
Loveland-CO,1840020152,Loveland,Loveland,CO,Loveland-CO,Colorado,8069,Larimer,40.4168,-105.0622,76897,76897,874,polygon,TRUE,America/Denver,80538 80537 80539
Crowley-CO,1840021502,Crowley,Crowley,CO,Crowley-CO,Colorado,8025,Crowley,38.1935,-103.8598,173,173,296,polygon,TRUE,America/Denver,81033 81063 81034
Dotsero-CO,1840024363,Dotsero,Dotsero,CO,Dotsero-CO,Colorado,8037,Eagle,39.6464,-107.0541,,,317.1,polygon,FALSE,America/Denver,81637
Estes Park-CO,1840021382,Estes Park,Estes Park,CO,Estes Park-CO,Colorado,8069,Larimer,40.3701,-105.5214,7691,6362,366,polygon,TRUE,America/Denver,80517
Phippsburg-CO,1840024240,Phippsburg,Phippsburg,CO,Phippsburg-CO,Colorado,8107,Routt,40.2301,-106.9509,,,223.4,polygon,FALSE,America/Denver,80469
Genoa-CO,1840021451,Genoa,Genoa,CO,Genoa-CO,Colorado,8073,Lincoln,39.2783,-103.4986,147,147,158,polygon,TRUE,America/Denver,80818
Westcliffe-CO,1840022525,Westcliffe,Westcliffe,CO,Westcliffe-CO,Colorado,8027,Custer,38.134,-105.4654,591,591,184,polygon,TRUE,America/Denver,81252
Wellington-CO,1840022411,Wellington,Wellington,CO,Wellington-CO,Colorado,8069,Larimer,40.7,-105.0059,8428,8516,974,polygon,TRUE,America/Denver,80549
Tiffany-CO,1840028447,Tiffany,Tiffany,CO,Tiffany-CO,Colorado,8067,La Plata,37.0328,-107.5381,,,12.1,point,FALSE,America/Denver,81137
Fraser-CO,1840021406,Fraser,Fraser,CO,Fraser-CO,Colorado,8049,Grand,39.9303,-105.803,2642,1252,137,polygon,TRUE,America/Denver,80482 80442
Wray-CO,1840021412,Wray,Wray,CO,Wray-CO,Colorado,8125,Yuma,40.0799,-102.2279,2367,2367,265,polygon,TRUE,America/Denver,80758
Walsh-CO,1840022554,Walsh,Walsh,CO,Walsh-CO,Colorado,8009,Baca,37.3861,-102.2799,512,512,441,polygon,TRUE,America/Denver,81090
Buckeye-CO,1840027382,Buckeye,Buckeye,CO,Buckeye-CO,Colorado,8069,Larimer,40.8272,-105.095,,,3.8,point,FALSE,America/Denver,80549
Cathedral-CO,1840024707,Cathedral,Cathedral,CO,Cathedral-CO,Colorado,8053,Hinsdale,38.0836,-107.0306,,,0.1,polygon,FALSE,America/Denver,81235
Tabernash-CO,1840018759,Tabernash,Tabernash,CO,Tabernash-CO,Colorado,8049,Grand,39.9789,-105.8444,,,116.5,polygon,FALSE,America/Denver,80478
Chromo-CO,1840028468,Chromo,Chromo,CO,Chromo-CO,Colorado,8007,Archuleta,37.0364,-106.8434,,,2.7,point,FALSE,America/Denver,81128
Genesee-CO,1840028577,Genesee,Genesee,CO,Genesee-CO,Colorado,8059,Jefferson,39.6873,-105.2719,,,346.3,polygon,FALSE,America/Denver,80401
Eagle-CO,1840021424,Eagle,Eagle,CO,Eagle-CO,Colorado,8037,Eagle,39.6368,-106.8157,6289,6739,566,polygon,TRUE,America/Denver,81631
Broadmoor-CO,1840028486,Broadmoor,Broadmoor,CO,Broadmoor-CO,Colorado,8041,El Paso,38.7955,-104.8414,,,816.9,point,FALSE,America/Denver,80906
Tarryall-CO,1840027466,Tarryall,Tarryall,CO,Tarryall-CO,Colorado,8093,Park,39.1219,-105.4756,,,1.9,point,FALSE,America/Denver,80827
Idalia-CO,1840024318,Idalia,Idalia,CO,Idalia-CO,Colorado,8125,Yuma,39.7029,-102.2938,,,130.7,polygon,FALSE,America/Denver,80735
Lakewood-CO,1840020198,Lakewood,Lakewood,CO,Lakewood-CO,Colorado,8059,Jefferson,39.6977,-105.117,154393,154393,1390,polygon,TRUE,America/Denver,80465 80232 80235 80214 80215 80227 80226 80228
