City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Haverhill-IA,1840006998,Haverhill,Haverhill,IA,Haverhill-IA,Iowa,19127,Marshall,41.944,-92.9608,173,173,506,polygon,TRUE,America/Chicago,50120
Westphalia-IA,1840010183,Westphalia,Westphalia,IA,Westphalia-IA,Iowa,19165,Shelby,41.7192,-95.3937,125,125,505,polygon,TRUE,America/Chicago,51537 51530 51578
Athelstan-IA,1840024259,Athelstan,Athelstan,IA,Athelstan-IA,Iowa,19173,Taylor,40.5727,-94.5426,,,21.2,polygon,FALSE,America/Chicago,50836
Waterville-IA,1840010061,Waterville,Waterville,IA,Waterville-IA,Iowa,19005,Allamakee,43.2084,-91.296,141,141,126,polygon,TRUE,America/Chicago,52170
Buckingham-IA,1840029607,Buckingham,Buckingham,IA,Buckingham-IA,Iowa,19171,Tama,42.2625,-92.4477,,,52,point,FALSE,America/Chicago,50612
Salem-IA,1840009338,Salem,Salem,IA,Salem-IA,Iowa,19087,Henry,40.852,-91.6206,379,379,239,polygon,TRUE,America/Chicago,52649
Hamilton-IA,1840007115,Hamilton,Hamilton,IA,Hamilton-IA,Iowa,19125,Marion,41.1703,-92.9041,129,129,91,polygon,TRUE,America/Chicago,50116 50044
Ferguson-IA,1840008110,Ferguson,Ferguson,IA,Ferguson-IA,Iowa,19127,Marshall,41.9386,-92.863,126,126,190,polygon,TRUE,America/Chicago,50078
South English-IA,1840009285,South English,South English,IA,South English-IA,Iowa,19107,Keokuk,41.4521,-92.0905,207,207,266,polygon,TRUE,America/Chicago,52335
Elkader-IA,1840008009,Elkader,Elkader,IA,Elkader-IA,Iowa,19043,Clayton,42.8571,-91.4024,1213,1213,339,polygon,TRUE,America/Chicago,52043
Manly-IA,1840009028,Manly,Manly,IA,Manly-IA,Iowa,19195,Worth,43.2881,-93.201,1305,1305,343,polygon,TRUE,America/Chicago,50456
Terril-IA,1840009025,Terril,Terril,IA,Terril-IA,Iowa,19059,Dickinson,43.3058,-94.969,362,362,256,polygon,TRUE,America/Chicago,51364
