City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Saxapahaw-NC,1840013359,Saxapahaw,Saxapahaw,NC,Saxapahaw-NC,North Carolina,37001,Alamance,35.9489,-79.321,,,314.1,polygon,FALSE,America/New_York,27253 27340
Mackeys-NC,1840032880,Mackeys,Mackeys,NC,Mackeys-NC,North Carolina,37187,Washington,35.9335,-76.6111,,,29.9,point,FALSE,America/New_York,27970
Buladean-NC,1840032931,Buladean,Buladean,NC,Buladean-NC,North Carolina,37121,Mitchell,36.1084,-82.1948,,,20,point,FALSE,America/New_York,28705
Norlina-NC,1840016038,Norlina,Norlina,NC,Norlina-NC,North Carolina,37185,Warren,36.4451,-78.1952,1059,1059,367,polygon,TRUE,America/New_York,27563
Fallston-NC,1840016335,Fallston,Fallston,NC,Fallston-NC,North Carolina,37045,Cleveland,35.4289,-81.5023,604,604,107,polygon,TRUE,America/New_York,28090 28042
New Bern-NC,1840014591,New Bern,New Bern,NC,New Bern-NC,North Carolina,37049,Craven,35.0956,-77.0723,51491,30101,410,polygon,TRUE,America/New_York,28560 28562 28561 28563 28564
Frisco-NC,1840025782,Frisco,Frisco,NC,Frisco-NC,North Carolina,37055,Dare,35.2331,-75.6289,,,87.6,polygon,FALSE,America/New_York,27936
Maxton-NC,1840016536,Maxton,Maxton,NC,Maxton-NC,North Carolina,37155,Robeson,34.7364,-79.3527,2434,2434,348,polygon,TRUE,America/New_York,28364
George-NC,1840032950,George,George,NC,George-NC,North Carolina,37131,Northampton,36.3224,-77.2305,,,19.5,point,FALSE,America/New_York,27897
Turkey-NC,1840016434,Turkey,Turkey,NC,Turkey-NC,North Carolina,37163,Sampson,34.995,-78.1841,295,295,287,polygon,TRUE,America/New_York,28393
Riegelwood-NC,1840025859,Riegelwood,Riegelwood,NC,Riegelwood-NC,North Carolina,37047,Columbus,34.3444,-78.2198,,,229.4,polygon,FALSE,America/New_York,28456
Princeville-NC,1840017752,Princeville,Princeville,NC,Princeville-NC,North Carolina,37065,Edgecombe,35.8861,-77.5193,1964,1964,501,polygon,TRUE,America/New_York,27886
