City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Hampton Manor-NY,1840034050,Hampton Manor,Hampton Manor,NY,Hampton Manor-NY,New York,36083,Rensselaer,42.6214,-73.7279,,,1775.6,polygon,FALSE,America/New_York,12144
Groton-NY,1840004543,Groton,Groton,NY,Groton-NY,New York,36109,Tompkins,42.5875,-76.363,2372,2372,527,polygon,TRUE,America/New_York,13073
Sands Point-NY,1840005325,Sands Point,Sands Point,NY,Sands Point-NY,New York,36059,Nassau,40.8531,-73.7039,2886,2886,263,polygon,TRUE,America/New_York,11050
Cooperstown-NY,1840004460,Cooperstown,Cooperstown,NY,Cooperstown-NY,New York,36077,Otsego,42.6996,-74.93,1770,1770,418,polygon,TRUE,America/New_York,13326
Livingston Manor-NY,1840004786,Livingston Manor,Livingston Manor,NY,Livingston Manor-NY,New York,36105,Sullivan,41.8935,-74.8265,,,717.9,polygon,FALSE,America/New_York,12758
Lakeview-NY,1840005269,Lakeview,Lakeview,NY,Lakeview-NY,New York,36059,Nassau,40.6775,-73.6493,,,2975.4,polygon,FALSE,America/New_York,11552 11570
Napanoch-NY,1840004707,Napanoch,Napanoch,NY,Napanoch-NY,New York,36111,Ulster,41.7514,-74.3729,,,451.7,polygon,FALSE,America/New_York,12489 12458
Plandome-NY,1840005318,Plandome,Plandome,NY,Plandome-NY,New York,36059,Nassau,40.8069,-73.6996,1441,1441,1124,polygon,TRUE,America/New_York,11030
South Valley Stream-NY,1840034062,South Valley Stream,South Valley Stream,NY,South Valley Stream-NY,New York,36059,Nassau,40.6557,-73.7185,,,2997.9,polygon,FALSE,America/New_York,11581
Brasher Falls-NY,1840023928,Brasher Falls,Brasher Falls,NY,Brasher Falls-NY,New York,36089,St. Lawrence,44.8096,-74.7789,,,485.6,polygon,FALSE,America/New_York,13613
Theresa-NY,1840004117,Theresa,Theresa,NY,Theresa-NY,New York,36045,Jefferson,44.2155,-75.7968,813,813,248,polygon,TRUE,America/New_York,13691
Syracuse-NY,1840000378,Syracuse,Syracuse,NY,Syracuse-NY,New York,36067,Onondaga,43.0409,-76.1438,407208,143378,2210,polygon,TRUE,America/New_York,13210 13214 13290 13224 13207 13206 13205 13204 13203 13202 13208 13201 13217 13218 13220 13221 13225 13235 13244 13250 13251 13252 13261
Plessis-NY,1840023986,Plessis,Plessis,NY,Plessis-NY,New York,36045,Jefferson,44.2736,-75.8575,,,151.4,polygon,FALSE,America/New_York,13675 13656 13691
Windsor-NY,1840004662,Windsor,Windsor,NY,Windsor-NY,New York,36007,Broome,42.0775,-75.6405,892,892,314,polygon,TRUE,America/New_York,13865
North Lynbrook-NY,1840034039,North Lynbrook,North Lynbrook,NY,North Lynbrook-NY,New York,36059,Nassau,40.6685,-73.6737,,,3789.5,polygon,FALSE,America/New_York,11563
Port Jervis-NY,1840000587,Port Jervis,Port Jervis,NY,Port Jervis-NY,New York,36071,Orange,41.3782,-74.6909,16299,8572,1308,polygon,TRUE,America/New_York,12771
Dolgeville-NY,1840004156,Dolgeville,Dolgeville,NY,Dolgeville-NY,New York,36043,Herkimer,43.1031,-74.7749,2113,2113,455,polygon,TRUE,America/New_York,13329
Corfu-NY,1840004369,Corfu,Corfu,NY,Corfu-NY,New York,36037,Genesee,42.9611,-78.4026,714,714,277,polygon,TRUE,America/New_York,14036
Sodus Point-NY,1840004296,Sodus Point,Sodus Point,NY,Sodus Point-NY,New York,36117,Wayne,43.2641,-76.9953,872,872,229,polygon,TRUE,America/New_York,14555
Hampton Bays-NY,1840005076,Hampton Bays,Hampton Bays,NY,Hampton Bays-NY,New York,36103,Suffolk,40.8692,-72.5227,,,896.4,polygon,FALSE,America/New_York,11946
Shoreham-NY,1840005136,Shoreham,Shoreham,NY,Shoreham-NY,New York,36103,Suffolk,40.957,-72.9072,531,531,456,polygon,TRUE,America/New_York,11786
Westmoreland-NY,1840024029,Westmoreland,Westmoreland,NY,Westmoreland-NY,New York,36065,Oneida,43.115,-75.4027,,,164,polygon,FALSE,America/New_York,13490
Saint Bonaventure-NY,1840034060,Saint Bonaventure,Saint Bonaventure,NY,Saint Bonaventure-NY,New York,36009,Cattaraugus,42.0806,-78.475,,,857.8,polygon,FALSE,America/New_York,14760 14778 14706
Jewettville-NY,1840033900,Jewettville,Jewettville,NY,Jewettville-NY,New York,36029,Erie,42.7237,-78.6814,,,186.7,point,FALSE,America/New_York,14170
Paul Smiths-NY,1840026120,Paul Smiths,Paul Smiths,NY,Paul Smiths-NY,New York,36033,Franklin,44.4342,-74.2533,,,339.9,polygon,FALSE,America/New_York,12970
Duane Lake-NY,1840004442,Duane Lake,Duane Lake,NY,Duane Lake-NY,New York,36093,Schenectady,42.7526,-74.1089,,,59.2,polygon,FALSE,America/New_York,12056
Schuyler Lake-NY,1840033955,Schuyler Lake,Schuyler Lake,NY,Schuyler Lake-NY,New York,36077,Otsego,42.7804,-75.0279,,,61.4,point,FALSE,America/New_York,13348
Fishkill-NY,1840004748,Fishkill,Fishkill,NY,Fishkill-NY,New York,36027,Dutchess,41.5339,-73.8942,2116,2116,996,polygon,TRUE,America/New_York,12524
Downsville-NY,1840025502,Downsville,Downsville,NY,Downsville-NY,New York,36025,Delaware,42.0819,-74.998,,,250.7,polygon,FALSE,America/New_York,13755
Blodgett Mills-NY,1840025482,Blodgett Mills,Blodgett Mills,NY,Blodgett Mills-NY,New York,36023,Cortland,42.5665,-76.1329,,,82.2,polygon,FALSE,America/New_York,13045 13738
Marion-NY,1840026168,Marion,Marion,NY,Marion-NY,New York,36117,Wayne,43.1409,-77.1951,,,499.3,polygon,FALSE,America/New_York,14505
Cumminsville-NY,1840024067,Cumminsville,Cumminsville,NY,Cumminsville-NY,New York,36051,Livingston,42.5706,-77.7189,,,253.2,polygon,FALSE,America/New_York,14437
Williston Park-NY,1840005333,Williston Park,Williston Park,NY,Williston Park-NY,New York,36059,Nassau,40.7588,-73.6465,7289,7289,4498,polygon,TRUE,America/New_York,11596
