City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Indian Hills-NV,1840033829,Indian Hills,Indian Hills,NV,Indian Hills-NV,Nevada,32005,Douglas,39.0894,-119.7977,,,366.3,polygon,FALSE,America/Los_Angeles,89705 89423
Osino-NV,1840024119,Osino,Osino,NV,Osino-NV,Nevada,32007,Elko,40.9409,-115.661,,,0,polygon,FALSE,America/Los_Angeles,89801
Tuscarora-NV,1840033739,Tuscarora,Tuscarora,NV,Tuscarora-NV,Nevada,32007,Elko,41.3141,-116.2218,,,6.5,point,FALSE,America/Los_Angeles,89834
Midas-NV,1840033772,Midas,Midas,NV,Midas-NV,Nevada,32007,Elko,41.2441,-116.7968,,,18.2,point,FALSE,America/Los_Angeles,89414
Glendale-NV,1840033752,Glendale,Glendale,NV,Glendale-NV,Nevada,32003,Clark,36.6653,-114.5692,,,25.1,point,FALSE,America/Los_Angeles,89025
East Las Vegas-NV,1840033774,East Las Vegas,East Las Vegas,NV,East Las Vegas-NV,Nevada,32003,Clark,36.0944,-115.0419,,,2912.1,point,FALSE,America/Los_Angeles,89122
Luning-NV,1840033759,Luning,Luning,NV,Luning-NV,Nevada,32021,Mineral,38.5063,-118.1815,,,55,point,FALSE,America/Los_Angeles,89420
Lakeridge-NV,1840024557,Lakeridge,Lakeridge,NV,Lakeridge-NV,Nevada,32005,Douglas,39.0381,-119.9397,,,212.4,polygon,FALSE,America/Los_Angeles,89413
Lovelock-NV,1840020154,Lovelock,Lovelock,NV,Lovelock-NV,Nevada,32027,Pershing,40.1789,-118.4773,1841,1841,825,polygon,TRUE,America/Los_Angeles,89419
Caliente-NV,1840018856,Caliente,Caliente,NV,Caliente-NV,Nevada,32017,Lincoln,37.6449,-114.4926,1108,1108,7,polygon,TRUE,America/Los_Angeles,89008
McDermitt-NV,1840017479,McDermitt,McDermitt,NV,McDermitt-NV,Nevada,32013,Humboldt,41.9909,-117.7045,,,41.9,polygon,FALSE,America/Los_Angeles,89421
Denio-NV,1840024110,Denio,Denio,NV,Denio-NV,Nevada,32013,Humboldt,41.97,-118.6125,,,9.6,polygon,FALSE,America/Los_Angeles,89404
Mina-NV,1840024561,Mina,Mina,NV,Mina-NV,Nevada,32021,Mineral,38.3898,-118.1116,,,131.5,polygon,FALSE,America/Los_Angeles,89422
Kingston-NV,1840024246,Kingston,Kingston,NV,Kingston-NV,Nevada,32015,Lander,39.2101,-117.0679,,,15.3,polygon,FALSE,America/Los_Angeles,89310
Pioche-NV,1840024652,Pioche,Pioche,NV,Pioche-NV,Nevada,32017,Lincoln,37.9519,-114.4435,,,167,polygon,FALSE,America/Los_Angeles,89043
Elko-NV,1840020120,Elko,Elko,NV,Elko-NV,Nevada,32007,Elko,40.8383,-115.7677,21168,20442,445,polygon,TRUE,America/Los_Angeles,89801
Reno-NV,1840020121,Reno,Reno,NV,Reno-NV,Nevada,32031,Washoe,39.5487,-119.8486,427007,245255,882,polygon,TRUE,America/Los_Angeles,89521 89523 89439 89503 89502 89501 89506 89509 89508 89519 89512 89504 89505 89507 89513 89515 89520 89533 89555 89557 89570 89595 89599
Unionville-NV,1840033798,Unionville,Unionville,NV,Unionville-NV,Nevada,32027,Pershing,40.4437,-118.1146,,,19,polygon,FALSE,America/Los_Angeles,89419 89418
New Washoe City-NV,1840033815,New Washoe City,New Washoe City,NV,New Washoe City-NV,Nevada,32031,Washoe,39.2963,-119.7757,,,510.1,point,FALSE,America/Los_Angeles,89704
Empire-NV,1840024128,Empire,Empire,NV,Empire-NV,Nevada,32031,Washoe,40.5759,-119.3431,,,177.6,polygon,FALSE,America/Los_Angeles,89405
