City-State,id,city,city_ascii,state_id,City-State,state_name,county_fips,county_name,lat,lng,population,population_proper,density,source,incorporated,timezone,zips
Gilman-MN,1840007777,Gilman,Gilman,MN,Gilman-MN,Minnesota,27009,Benton,45.7353,-93.9486,223,223,183,polygon,TRUE,America/Chicago,56329 56333
Hinckley-MN,1840006662,Hinckley,Hinckley,MN,Hinckley-MN,Minnesota,27115,Pine,46.0124,-92.9263,1830,1830,186,polygon,TRUE,America/Chicago,55037
Turtle River-MN,1840009958,Turtle River,Turtle River,MN,Turtle River-MN,Minnesota,27007,Beltrami,47.5883,-94.7582,78,78,28,polygon,TRUE,America/Chicago,56601
McIntosh-MN,1840007705,McIntosh,McIntosh,MN,McIntosh-MN,Minnesota,27119,Polk,47.6369,-95.8864,618,618,240,polygon,TRUE,America/Chicago,56556
Wilton-MN,1840009959,Wilton,Wilton,MN,Wilton-MN,Minnesota,27007,Beltrami,47.5063,-94.9974,288,288,42,polygon,TRUE,America/Chicago,56601 56687
Shevlin-MN,1840008827,Shevlin,Shevlin,MN,Shevlin-MN,Minnesota,27029,Clearwater,47.5303,-95.2596,179,179,86,polygon,TRUE,America/Chicago,56676
Marietta-MN,1840007819,Marietta,Marietta,MN,Marietta-MN,Minnesota,27073,Lac qui Parle,45.0103,-96.4186,150,150,151,polygon,TRUE,America/Chicago,56257
Akeley-MN,1840006627,Akeley,Akeley,MN,Akeley-MN,Minnesota,27057,Hubbard,47.0005,-94.7279,430,430,112,polygon,TRUE,America/Chicago,56433
New Germany-MN,1840007848,New Germany,New Germany,MN,New Germany-MN,Minnesota,27019,Carver,44.886,-93.973,393,393,151,polygon,TRUE,America/Chicago,55367
Rice-MN,1840008872,Rice,Rice,MN,Rice-MN,Minnesota,27009,Benton,45.7525,-94.2319,1361,1361,92,polygon,TRUE,America/Chicago,56367
Taconite-MN,1840008831,Taconite,Taconite,MN,Taconite-MN,Minnesota,27061,Itasca,47.3315,-93.3757,636,636,8,polygon,TRUE,America/Chicago,55709 55786 55764
Nevis-MN,1840007723,Nevis,Nevis,MN,Nevis-MN,Minnesota,27057,Hubbard,46.9648,-94.8422,401,401,166,polygon,TRUE,America/Chicago,56467
Minnetonka-MN,1840007831,Minnetonka,Minnetonka,MN,Minnetonka-MN,Minnesota,27053,Hennepin,44.9324,-93.4601,52369,52369,751,polygon,TRUE,America/Chicago,55345 55343 55305 55391
Kelliher-MN,1840007699,Kelliher,Kelliher,MN,Kelliher-MN,Minnesota,27007,Beltrami,47.9439,-94.4446,268,268,47,polygon,TRUE,America/Chicago,56650
International Falls-MN,1840007684,International Falls,International Falls,MN,International Falls-MN,Minnesota,27071,Koochiching,48.5884,-93.4084,6664,6068,365,polygon,TRUE,America/Winnipeg,56649
Boyd-MN,1840006742,Boyd,Boyd,MN,Boyd-MN,Minnesota,27073,Lac qui Parle,44.8512,-95.901,163,163,121,polygon,TRUE,America/Chicago,56218
Walnut Grove-MN,1840010017,Walnut Grove,Walnut Grove,MN,Walnut Grove-MN,Minnesota,27127,Redwood,44.2249,-95.4692,813,813,295,polygon,TRUE,America/Chicago,56180
Brooklyn Center-MN,1840004022,Brooklyn Center,Brooklyn Center,MN,Brooklyn Center-MN,Minnesota,27053,Hennepin,45.0681,-93.3162,30870,30870,1498,polygon,TRUE,America/Chicago,55429 55430
Hammond-MN,1840006794,Hammond,Hammond,MN,Hammond-MN,Minnesota,27157,Wabasha,44.222,-92.3739,134,134,491,polygon,TRUE,America/Chicago,55991
Orr-MN,1840008817,Orr,Orr,MN,Orr-MN,Minnesota,27137,St. Louis,48.0599,-92.8246,333,333,95,polygon,TRUE,America/Chicago,55771
Darfur-MN,1840006815,Darfur,Darfur,MN,Darfur-MN,Minnesota,27165,Watonwan,44.0538,-94.8357,106,106,116,polygon,TRUE,America/Chicago,56120 56022
Holmes City-MN,1840031823,Holmes City,Holmes City,MN,Holmes City-MN,Minnesota,27041,Douglas,45.8336,-95.5412,,,32.3,point,FALSE,America/Chicago,56327
Pine Center-MN,1840031871,Pine Center,Pine Center,MN,Pine Center-MN,Minnesota,27035,Crow Wing,46.2144,-93.9144,,,12.7,point,FALSE,America/Chicago,56401
Eden Valley-MN,1840007806,Eden Valley,Eden Valley,MN,Eden Valley-MN,Minnesota,27093,Meeker,45.3262,-94.5453,1035,1035,328,polygon,TRUE,America/Chicago,55329
Swatara-MN,1840031978,Swatara,Swatara,MN,Swatara-MN,Minnesota,27001,Aitkin,46.8955,-93.6741,,,7,point,FALSE,America/Chicago,55748
Callaway-MN,1840006629,Callaway,Callaway,MN,Callaway-MN,Minnesota,27005,Becker,46.982,-95.9119,236,236,142,polygon,TRUE,America/Chicago,56521
Sedan-MN,1840008891,Sedan,Sedan,MN,Sedan-MN,Minnesota,27121,Pope,45.5783,-95.2447,44,44,33,polygon,TRUE,America/Chicago,56334
